sample_type,filename,ion,subject,sample_id,date,interval_index,scan_num,rt_min,tic,compound,target_id,target_mz,ppm_tol,matched_mz,ppm_error,absolute_intensity,relative_intensity,detection_time,detection_time_local,time_only,mzml_path,detected_scan_num,rel_int_detected
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Octanal,pos_Octanal,129.12739,5.0,129.12706893381636,-2.4864297468615426,225390.484375,0.0003918626756028342,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0003918626756028342
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Hexanoic Acid,pos_Hexanoic_Acid,117.09101,5.0,117.09092789073556,-0.7012431137119565,1338018.75,0.002326272153128735,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.002326272153128735
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Heptanal,pos_Heptanal,115.11174,5.0,115.11167789410193,-0.5395270549032499,313955.4375,0.0005458412235102079,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0005458412235102079
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Valeric Acid,pos_Valeric_Acid,103.07536,5.0,103.07529880089861,-0.5937316289310982,589209.625,0.0010243966633449078,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0010243966633449078
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Hexanal,pos_Hexanal,101.09609,5.0,101.09595528957726,-1.3324988408755067,422381.9375,0.0007343509492604731,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0007343509492604731
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Butyric Acid,pos_Butyric_Acid,89.05971,5.0,89.05964955879432,-0.6786593587149892,2196935.25,0.0038195797288355753,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0038195797288355753
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Pentanal,pos_Pentanal,87.08044,5.0,87.08039934287966,-0.46689153542486855,714421.5625,0.0012420894598363962,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0012420894598363962
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,1-Butanol,pos_1-Butanol,75.08044,5.0,,,0.0,0.0,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,,
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Propinonic Acid,pos_Propinonic_Acid,75.04406,5.0,75.04405349811937,-0.08664084317787754,1368436.125,0.002379155636587972,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.002379155636587972
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Butanal,pos_Butanal,73.06479,5.0,73.06482107751958,0.4253419407621731,6386004.0,0.011102671972996428,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.011102671972996428
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Isoprene,pos_Isoprene,69.06988,5.0,69.069982097462,1.4781763339495517,2707677.75,0.0047075538735696105,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0047075538735696105
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,2-Propanol,pos_2-Propanol,61.06479,5.0,,,0.0,0.0,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,,
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,Acetic Acid,pos_Acetic_Acid,61.02841,5.0,61.02859756848738,3.0734618086341405,1863247.25,0.0032394315790183763,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.0032394315790183763
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,32,0.30358791,575177220.0,"Acetone, Propanal","pos_Acetone,_Propanal",59.04914,5.0,59.049350494435686,3.564733299831945,20416740.0,0.035496433603542224,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,32.0,0.035496433603542224
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Decanal,pos_Decanal,157.15869,5.0,157.15867692152008,-0.08321830580245755,67200.84375,9.218951906401815e-05,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,9.218951906401815e-05
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Nonanal,pos_Nonanal,143.14304,5.0,143.14282416405158,-1.507834040958788,114227.2734375,0.00015670275571796254,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.00015670275571796254
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Octanal,pos_Octanal,129.12739,5.0,129.1271335788672,-1.985799703715475,261788.5,0.00035913471564842837,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.00035913471564842837
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Hexanoic Acid,pos_Hexanoic_Acid,117.09101,5.0,117.09097039722306,-0.3382221823599536,2036551.375,0.002793844263457107,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.002793844263457107
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Heptanal,pos_Heptanal,115.11174,5.0,115.11157970244808,-1.3925386925332126,407968.84375,0.0005596723106384519,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.0005596723106384519
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Valeric Acid,pos_Valeric_Acid,103.07536,5.0,103.07520173203287,-1.5354587860498268,687761.3125,0.0009435057819525204,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.0009435057819525204
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Hexanal,pos_Hexanal,101.09609,5.0,101.09600196491891,-0.8708059935025699,516717.96875,0.0007088598650340437,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.0007088598650340437
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Butyric Acid,pos_Butyric_Acid,89.05971,5.0,89.05966719785081,-0.480600590114182,2520815.0,0.0034581816169438036,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.0034581816169438036
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Pentanal,pos_Pentanal,87.08044,5.0,87.080412702495,-0.3134745873990058,889719.1875,0.0012205618176878022,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.0012205618176878022
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,1-Butanol,pos_1-Butanol,75.08044,5.0,,,0.0,0.0,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,,
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Propinonic Acid,pos_Propinonic_Acid,75.04406,5.0,75.04405876649926,-0.01643702032875557,1746974.5,0.00239658804837705,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.00239658804837705
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Butanal,pos_Butanal,73.06479,5.0,73.06482745284926,0.5125977814445875,7276204.5,0.009981865643858745,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.009981865643858745
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Isoprene,pos_Isoprene,69.06988,5.0,69.06998364267244,1.5005480311035864,4116702.0,0.005647500184994056,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.005647500184994056
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,2-Propanol,pos_2-Propanol,61.06479,5.0,,,0.0,0.0,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,,
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,Acetic Acid,pos_Acetic_Acid,61.02841,5.0,61.02865063438138,3.9429895253283997,2028315.875,0.0027825463876882226,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.0027825463876882226
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,33,0.3130635,728942340.0,"Acetone, Propanal","pos_Acetone,_Propanal",59.04914,5.0,59.04934898566178,3.5391821418335097,23912268.0,0.032804059646199174,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,33.0,0.032804059646199174
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Decanal,pos_Decanal,157.15869,5.0,157.15830442780236,-2.4533940671277477,42619.1875,6.158142125058443e-05,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,6.158142125058443e-05
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Nonanal,pos_Nonanal,143.14304,5.0,143.1425694470625,-3.2872917713247696,70444.21875,0.00010178643385709942,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.00010178643385709942
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Octanal,pos_Octanal,129.12739,5.0,129.127115167552,-2.1283822741659857,184141.578125,0.0002660703020737556,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.0002660703020737556
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Hexanoic Acid,pos_Hexanoic_Acid,117.09101,5.0,117.0909497627248,-0.5144483354680773,1575425.75,0.0022763680504178526,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.0022763680504178526
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Heptanal,pos_Heptanal,115.11174,5.0,115.11153900205427,-1.7461116105584842,293201.71875,0.00042365374876607233,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.00042365374876607233
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Valeric Acid,pos_Valeric_Acid,103.07536,5.0,103.07531245016833,-0.46131133257675944,806315.4375,0.0011650632855808615,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.0011650632855808615
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Hexanal,pos_Hexanal,101.09609,5.0,101.09607693015764,-0.12928138335998715,296849.53125,0.000428924554977609,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.000428924554977609
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Butyric Acid,pos_Butyric_Acid,89.05971,5.0,89.05965337471719,-0.6358125667528431,2364732.0,0.0034168543789516643,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.0034168543789516643
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Pentanal,pos_Pentanal,87.08044,5.0,87.08039854013556,-0.47610995573800285,778491.375,0.0011248596727429798,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.0011248596727429798
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,1-Butanol,pos_1-Butanol,75.08044,5.0,,,0.0,0.0,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,,
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Propinonic Acid,pos_Propinonic_Acid,75.04406,5.0,75.04412192655771,0.8252026570225596,1566439.0,0.002263382893499418,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.002263382893499418
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Butanal,pos_Butanal,73.06479,5.0,73.0648184251032,0.3890396892357155,6744098.0,0.0097446986734138,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.0097446986734138
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Isoprene,pos_Isoprene,69.06988,5.0,69.06997403222907,1.3614071585425107,4212550.5,0.006086808831816892,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.006086808831816892
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,2-Propanol,pos_2-Propanol,61.06479,5.0,,,0.0,0.0,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,,
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,Acetic Acid,pos_Acetic_Acid,61.02841,5.0,61.028641978892274,3.801162315605672,2018757.625,0.002916948233890061,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.002916948233890061
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,34,0.32255666,692078660.0,"Acetone, Propanal","pos_Acetone,_Propanal",59.04914,5.0,59.04939272219955,4.279862493304073,26374912.0,0.038109702732345485,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,34.0,0.038109702732345485
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Decanal,pos_Decanal,157.15869,5.0,157.15832997235316,-2.290854211427623,93383.8671875,0.00012492107936319,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.00012492107936319
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Nonanal,pos_Nonanal,143.14304,5.0,143.14289920101055,-0.9836244183654655,125613.4140625,0.00016803505508800826,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.00016803505508800826
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Octanal,pos_Octanal,129.12739,5.0,129.1273416689998,-0.37428929824155116,324453.03125,0.0004340259628039279,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.0004340259628039279
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Hexanoic Acid,pos_Hexanoic_Acid,117.09101,5.0,117.09096221193315,-0.40812754840221993,2150203.75,0.0028763616392268373,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.0028763616392268373
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Heptanal,pos_Heptanal,115.11174,5.0,115.11173920539792,-0.006902876049208599,400087.5625,0.0005352034741390297,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.0005352034741390297
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Valeric Acid,pos_Valeric_Acid,103.07536,5.0,103.07532442867154,-0.34510021083267606,687711.5625,0.0009199626580633345,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.0009199626580633345
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Hexanal,pos_Hexanal,101.09609,5.0,101.09598856616387,-1.0033408427151966,459134.8125,0.000614191916421226,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.000614191916421226
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Butyric Acid,pos_Butyric_Acid,89.05971,5.0,89.05966225891939,-0.5360569959975291,2423153.5,0.003241490846324795,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.003241490846324795
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Pentanal,pos_Pentanal,87.08044,5.0,87.08040924223103,-0.3532109962721227,814633.375,0.0010897479784805933,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.0010897479784805933
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,1-Butanol,pos_1-Butanol,75.08044,5.0,75.0804425224571,0.033596727842386,12796.533203125,1.7118125303502645e-05,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,1.7118125303502645e-05
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Propinonic Acid,pos_Propinonic_Acid,75.04406,5.0,75.04412897038378,0.9190651968895027,1596836.0,0.0021361128286267873,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.0021361128286267873
blank,04_05_2026_FASTING_B1_pos.mzML,pos,Blank,1,04_05_2026,1,35,0.33202701,747542910.0,Butanal,pos_Butanal,73.06479,5.0,73.06482622650694,0.49581346823247097,7179290.0,0.009603850031832955,2026-05-04 05:57:35+00:00,2026-05-04 05:57:35,1970-01-01 05:57:35,/mnt/metadata/wcc/Fasting/BreathStudy/ms_analysis/ms/centroid_MS/Blank/04_05_2026_FASTING_B1_pos.mzML,35.0,0.009603850031832955
